"Anathema","Astra","Joy Eslava","Presentación del nuevo disco de Anathema Weather Systems. <br>ANATHEMA <br>+ Astra <br>Sala Joy Eslava (Madrid) <br>Precio: 25€ (Taquilla 30€) <br>Venta de Entradas: Sun Records, Fnac, Carrefour, puntos de la red Ticketmaster.es y en el teléfono 902 150 025 "
"L.O.S.T.","Neuromist","Albion","L.O.S.T. (Bucuresti, Romania) <br>Melodic Death Metal <br><a href=\"\"http://www.we-are-lost.com\"\" rel=\"\"nofollow\"\">www.we-are-lost.com</a> <br>NEUROMIST (Chisinau) <br>Progressive Death Metal <br><a href=\"\"http://www.myspace.com/neuromist\"\" rel=\"\"nofollow\"\">www.myspace.com/neuromist</a> <br>ABNORMYNDEFFECT (Chisinau) <br>Polyrhythmic GRIND <br><a href=\"\"http://www.myspace.com/abnormyndeffect\"\" rel=\"\"nofollow\"\">www.myspace.com/abnormyndeffect</a> <br>Intrare 70 lei <br>Acest concert se dedica memoriei lui Alexandr [BELOMOR] Graur, decedat la data de 17 Septembrie, 2011 intr-un accident rutier <br><a href=\"\"http://www.facebook.com/brutalattackfest\"\" rel=\"\"nofollow\"\">www.facebook.com/brutalattackfest</a> <br><a href=\"\"http://www.metal.md\"\" rel=\"\"nofollow\"\">www.metal.md</a> "
"L.O.S.T.","Abnormyndeffect","Albion","L.O.S.T. (Bucuresti, Romania) <br>Melodic Death Metal <br><a href=\"\"http://www.we-are-lost.com\"\" rel=\"\"nofollow\"\">www.we-are-lost.com</a> <br>NEUROMIST (Chisinau) <br>Progressive Death Metal <br><a href=\"\"http://www.myspace.com/neuromist\"\" rel=\"\"nofollow\"\">www.myspace.com/neuromist</a> <br>ABNORMYNDEFFECT (Chisinau) <br>Polyrhythmic GRIND <br><a href=\"\"http://www.myspace.com/abnormyndeffect\"\" rel=\"\"nofollow\"\">www.myspace.com/abnormyndeffect</a> <br>Intrare 70 lei <br>Acest concert se dedica memoriei lui Alexandr [BELOMOR] Graur, decedat la data de 17 Septembrie, 2011 intr-un accident rutier <br><a href=\"\"http://www.facebook.com/brutalattackfest\"\" rel=\"\"nofollow\"\">www.facebook.com/brutalattackfest</a> <br><a href=\"\"http://www.metal.md\"\" rel=\"\"nofollow\"\">www.metal.md</a> "
"The Tidal City","Machinefabriek","Huis ad Werf","Na The Invisible City, het concert van Paume afgelopen december, borduurt Paume nu verder op het thema de stad. In The Tidal City staat de groei en krimp van de stad centraal. Op het programma staan: Electro-Harmonics, een live improvisatiesessie waarin muzikanten elektronische en akoestische muziek laten samengaan, twee lezingen waarin de (on)mogelijkheden van de eb en vloed beweging in de urbane omgeving worden besproken en de gelauwerde (geluids)kunstenaar en grafisch vormgever Stefan Hanser. Hij presenteert een reeks werken waarin de focus ligt op de snelle stedelijke en industriële ontwikkelingen in het moderne China. Hanser trekt, zoals van hem verwacht mag worden, een ambiente en dronenende sonische architectuur op die het hedendaagse urbane China onmiddellijk binnenbrengt in Huis aan de Werf. <br>Anemone Tube – field recordings / drone / ambient <br>'Electro-Harmonics’ II – een live electro-akoestische improvisatie sessie (Met Machinefabriek - electronica, Martijn Pieck - electronica, Tobias Klein - basklarinet en Oscar Strik - percussie) <br>Hans Karssenberg (STIPO) – lezing / discussie <br>Theo Ploeg (freelance (muziek)journalist en urbaan socioloog) – lezing / discussie <br>Kaartverkoop via <a href=\"\"http://www.muziekweek.nl\"\" rel=\"\"nofollow\"\">www.muziekweek.nl</a> of via deze link: <a href=\"\"http://utrechtsuitburo.activetickets.com/ProgrammaDetail.aspx?id=212430&mid=38\"\" rel=\"\"nofollow\"\"> http://utrechtsuitburo.activetickets.com/ProgrammaDetail.aspx?id=212430&mid=38</a> <br>prijs: € 12,- / €9,- (student, cjp, u-pas) "
"The Tidal City","Hans Karssenberg","Huis ad Werf","Na The Invisible City, het concert van Paume afgelopen december, borduurt Paume nu verder op het thema de stad. In The Tidal City staat de groei en krimp van de stad centraal. Op het programma staan: Electro-Harmonics, een live improvisatiesessie waarin muzikanten elektronische en akoestische muziek laten samengaan, twee lezingen waarin de (on)mogelijkheden van de eb en vloed beweging in de urbane omgeving worden besproken en de gelauwerde (geluids)kunstenaar en grafisch vormgever Stefan Hanser. Hij presenteert een reeks werken waarin de focus ligt op de snelle stedelijke en industriële ontwikkelingen in het moderne China. Hanser trekt, zoals van hem verwacht mag worden, een ambiente en dronenende sonische architectuur op die het hedendaagse urbane China onmiddellijk binnenbrengt in Huis aan de Werf. <br>Anemone Tube – field recordings / drone / ambient <br>'Electro-Harmonics’ II – een live electro-akoestische improvisatie sessie (Met Machinefabriek - electronica, Martijn Pieck - electronica, Tobias Klein - basklarinet en Oscar Strik - percussie) <br>Hans Karssenberg (STIPO) – lezing / discussie <br>Theo Ploeg (freelance (muziek)journalist en urbaan socioloog) – lezing / discussie <br>Kaartverkoop via <a href=\"\"http://www.muziekweek.nl\"\" rel=\"\"nofollow\"\">www.muziekweek.nl</a> of via deze link: <a href=\"\"http://utrechtsuitburo.activetickets.com/ProgrammaDetail.aspx?id=212430&mid=38\"\" rel=\"\"nofollow\"\"> http://utrechtsuitburo.activetickets.com/ProgrammaDetail.aspx?id=212430&mid=38</a> <br>prijs: € 12,- / €9,- (student, cjp, u-pas) "
"The Tidal City","Tobias Klein","Huis ad Werf","Na The Invisible City, het concert van Paume afgelopen december, borduurt Paume nu verder op het thema de stad. In The Tidal City staat de groei en krimp van de stad centraal. Op het programma staan: Electro-Harmonics, een live improvisatiesessie waarin muzikanten elektronische en akoestische muziek laten samengaan, twee lezingen waarin de (on)mogelijkheden van de eb en vloed beweging in de urbane omgeving worden besproken en de gelauwerde (geluids)kunstenaar en grafisch vormgever Stefan Hanser. Hij presenteert een reeks werken waarin de focus ligt op de snelle stedelijke en industriële ontwikkelingen in het moderne China. Hanser trekt, zoals van hem verwacht mag worden, een ambiente en dronenende sonische architectuur op die het hedendaagse urbane China onmiddellijk binnenbrengt in Huis aan de Werf. <br>Anemone Tube – field recordings / drone / ambient <br>'Electro-Harmonics’ II – een live electro-akoestische improvisatie sessie (Met Machinefabriek - electronica, Martijn Pieck - electronica, Tobias Klein - basklarinet en Oscar Strik - percussie) <br>Hans Karssenberg (STIPO) – lezing / discussie <br>Theo Ploeg (freelance (muziek)journalist en urbaan socioloog) – lezing / discussie <br>Kaartverkoop via <a href=\"\"http://www.muziekweek.nl\"\" rel=\"\"nofollow\"\">www.muziekweek.nl</a> of via deze link: <a href=\"\"http://utrechtsuitburo.activetickets.com/ProgrammaDetail.aspx?id=212430&mid=38\"\" rel=\"\"nofollow\"\"> http://utrechtsuitburo.activetickets.com/ProgrammaDetail.aspx?id=212430&mid=38</a> <br>prijs: € 12,- / €9,- (student, cjp, u-pas) "
"The Tidal City","Martijn Pieck","Huis ad Werf","Na The Invisible City, het concert van Paume afgelopen december, borduurt Paume nu verder op het thema de stad. In The Tidal City staat de groei en krimp van de stad centraal. Op het programma staan: Electro-Harmonics, een live improvisatiesessie waarin muzikanten elektronische en akoestische muziek laten samengaan, twee lezingen waarin de (on)mogelijkheden van de eb en vloed beweging in de urbane omgeving worden besproken en de gelauwerde (geluids)kunstenaar en grafisch vormgever Stefan Hanser. Hij presenteert een reeks werken waarin de focus ligt op de snelle stedelijke en industriële ontwikkelingen in het moderne China. Hanser trekt, zoals van hem verwacht mag worden, een ambiente en dronenende sonische architectuur op die het hedendaagse urbane China onmiddellijk binnenbrengt in Huis aan de Werf. <br>Anemone Tube – field recordings / drone / ambient <br>'Electro-Harmonics’ II – een live electro-akoestische improvisatie sessie (Met Machinefabriek - electronica, Martijn Pieck - electronica, Tobias Klein - basklarinet en Oscar Strik - percussie) <br>Hans Karssenberg (STIPO) – lezing / discussie <br>Theo Ploeg (freelance (muziek)journalist en urbaan socioloog) – lezing / discussie <br>Kaartverkoop via <a href=\"\"http://www.muziekweek.nl\"\" rel=\"\"nofollow\"\">www.muziekweek.nl</a> of via deze link: <a href=\"\"http://utrechtsuitburo.activetickets.com/ProgrammaDetail.aspx?id=212430&mid=38\"\" rel=\"\"nofollow\"\"> http://utrechtsuitburo.activetickets.com/ProgrammaDetail.aspx?id=212430&mid=38</a> <br>prijs: € 12,- / €9,- (student, cjp, u-pas) "
"The Tidal City","Theo Ploeg","Huis ad Werf","Na The Invisible City, het concert van Paume afgelopen december, borduurt Paume nu verder op het thema de stad. In The Tidal City staat de groei en krimp van de stad centraal. Op het programma staan: Electro-Harmonics, een live improvisatiesessie waarin muzikanten elektronische en akoestische muziek laten samengaan, twee lezingen waarin de (on)mogelijkheden van de eb en vloed beweging in de urbane omgeving worden besproken en de gelauwerde (geluids)kunstenaar en grafisch vormgever Stefan Hanser. Hij presenteert een reeks werken waarin de focus ligt op de snelle stedelijke en industriële ontwikkelingen in het moderne China. Hanser trekt, zoals van hem verwacht mag worden, een ambiente en dronenende sonische architectuur op die het hedendaagse urbane China onmiddellijk binnenbrengt in Huis aan de Werf. <br>Anemone Tube – field recordings / drone / ambient <br>'Electro-Harmonics’ II – een live electro-akoestische improvisatie sessie (Met Machinefabriek - electronica, Martijn Pieck - electronica, Tobias Klein - basklarinet en Oscar Strik - percussie) <br>Hans Karssenberg (STIPO) – lezing / discussie <br>Theo Ploeg (freelance (muziek)journalist en urbaan socioloog) – lezing / discussie <br>Kaartverkoop via <a href=\"\"http://www.muziekweek.nl\"\" rel=\"\"nofollow\"\">www.muziekweek.nl</a> of via deze link: <a href=\"\"http://utrechtsuitburo.activetickets.com/ProgrammaDetail.aspx?id=212430&mid=38\"\" rel=\"\"nofollow\"\"> http://utrechtsuitburo.activetickets.com/ProgrammaDetail.aspx?id=212430&mid=38</a> <br>prijs: € 12,- / €9,- (student, cjp, u-pas) "
"The Tidal City","Oscar Strik","Huis ad Werf","Na The Invisible City, het concert van Paume afgelopen december, borduurt Paume nu verder op het thema de stad. In The Tidal City staat de groei en krimp van de stad centraal. Op het programma staan: Electro-Harmonics, een live improvisatiesessie waarin muzikanten elektronische en akoestische muziek laten samengaan, twee lezingen waarin de (on)mogelijkheden van de eb en vloed beweging in de urbane omgeving worden besproken en de gelauwerde (geluids)kunstenaar en grafisch vormgever Stefan Hanser. Hij presenteert een reeks werken waarin de focus ligt op de snelle stedelijke en industriële ontwikkelingen in het moderne China. Hanser trekt, zoals van hem verwacht mag worden, een ambiente en dronenende sonische architectuur op die het hedendaagse urbane China onmiddellijk binnenbrengt in Huis aan de Werf. <br>Anemone Tube – field recordings / drone / ambient <br>'Electro-Harmonics’ II – een live electro-akoestische improvisatie sessie (Met Machinefabriek - electronica, Martijn Pieck - electronica, Tobias Klein - basklarinet en Oscar Strik - percussie) <br>Hans Karssenberg (STIPO) – lezing / discussie <br>Theo Ploeg (freelance (muziek)journalist en urbaan socioloog) – lezing / discussie <br>Kaartverkoop via <a href=\"\"http://www.muziekweek.nl\"\" rel=\"\"nofollow\"\">www.muziekweek.nl</a> of via deze link: <a href=\"\"http://utrechtsuitburo.activetickets.com/ProgrammaDetail.aspx?id=212430&mid=38\"\" rel=\"\"nofollow\"\"> http://utrechtsuitburo.activetickets.com/ProgrammaDetail.aspx?id=212430&mid=38</a> <br>prijs: € 12,- / €9,- (student, cjp, u-pas) "
"The Kilimanjaro Darkjazz Ensemble","The Mount Fuji Doomjazz Corporation","Union Chapel","<a href=\"\"http://www.facebook.com/events/425734030805277/\"\" rel=\"\"nofollow\"\"> http://www.facebook.com/events/425734030805277/</a> <br>Ticket presale at: <br><a href=\"\"http://www.seetickets.com/Event/THE-KILIMANJARO-DARKJAZZ-ENSEMBLE/Union-Chapel/670567\"\" rel=\"\"nofollow\"\">www.seetickets.com/Event/THE-KILIMANJARO-DARKJAZZ-ENSEMBLE/Union-Chapel/670567</a> <br>and <br><a href=\"\"http://www.wegottickets.com/event/174817\"\" rel=\"\"nofollow\"\"> http://www.wegottickets.com/event/174817</a> <br>A creepy crawly electronic jazz combo, creating soundtracks for non-existing movies  Dark, exotic and mysterious. Fusing analog and digital flawlessly, giving them a totally unique and original sound. Film Noir futurism. <br>The Kilimanjaro Darkjazz Ensemble (TKDE) formed in 2000 as a project to compose new music for existing silent movies. Jason Köhnen and Gideon Kiers, both graduates of the Utrecht School of Arts, combined their audio and visual skills to reinterpret classic movies by F.W. Murnau (Nosferatu) and F. Langs (Metropolis). In 2004, UK trombonist Hilary Jeffery and Swiss cellist Nina Hitz joined TKDE to record the self-titled debut album which was released on Planet Mu Records in May 2006. The ensuing tour saw Eelco Bosman and Paris based vocalist Charlotte Cegarra join, forming the Ensemble into a sextet. London based violinist Sadie Anderson joined in 2008 to supply the group with extra power on stage. <br>The Netherlands has been TKDE’s homebase since 2007, while members have moved closer to each other to make composing and producing easier. Apart from the mothership which is TKDE, there is another entity The Mount Fuji Doomjazz Corporation is a live improv jazz/drone/doom sideproject consisting of TKDE members and a host of interchanging guest musicians. Due to the vast possibilities within the band, the sound spectrum of TKDE is hard to capture within one specific composition. Moreover, the project will lean towards various styles depending on the respective members working together at a given time. A good mix between atmosphere and technique is always the strong basis for a TKDE composition. <br>Live TKDE fuse analog and digital as much as possible. Combining traditional instrumentations (comprising cello, trombone, violin, beats, guitar, bass and vocals) with existing and/or self-developed software, continuously blending and mutating, creating an organic and electronic performance, supported by visuals which add to and interact with the frequencies of said instruments. <br>Apart from the mothership which is TKDE, there is another entity The Mount Fuji Doomjazz Corporation is a live improv jazz/drone/doom sideproject consisting of TKDE members and a host of interchanging guest musicians.  <br>The Kilimanjaro Darkjazz Ensemble are: <br>Jason Köhnen – Bass, Gideon Kiers – Beats / FX, Eelco Bosman – Guitar, Charlotte Cegarra – Vocals, Hilary Jeffery – Trompone <br><a href=\"\"http://www.last.fm/out?url=http%3A%2F%2Fwww.tkde.net\"\" rel=\"\"nofollow\"\">www.tkde.net</a> <br><a href=\"\"http://www.facebook.com/darkjazz\"\" rel=\"\"nofollow\"\">www.facebook.com/darkjazz</a> <br><a href=\"\"http://www.twitter.com/#!/tkde_darkjazz\"\" rel=\"\"nofollow\"\">www.twitter.com/#!/tkde_darkjazz</a> "
"El-P","Despot","Scala","ATP are very proud to announce that EL-P will be returning to the UK in September to perform at the Scala. This will be in support of his excellent new album 'Cancer For Cure' which dropped in May this year. <br>ARTIST: EL-P <br>SUPPORT: Despot <br>VENUE: Scala, London, UK <br>DATE: Wednesday 12th September <br>ADVANCED TICKET PRICE: £14 stbf <br>VENUE ADDRESS: 275-277 Pentonville Road, King's Cross, London, N1 9NL <br>VENUE TELEPHONE: +44 207 833 2022 <br>AGE RESTRICTIONS: Over 18s <br>DOORS OPEN: 7:30pm <br>CURFEW: 11pm "
"Bowerbirds","Dry the River","The Garrison","BOWERBIRDS @ 10:30 <br>DRY THE RIVER @ 9:30 <br>Doors: 8:30 <br>Tickets: $12.50 advance <br>$15.00 @ the door  <br> 19+  <br>Tickets available at RT/SS <br>On sale: Friday, December 9, 2011 10:00AM "
"Daughter","Choir of Young Believers","The Drake Hotel","DAUGHTER @ 10:30 <br>CHOIR OF YOUNG BELIEVERS @ 9:30 <br>LITTLE GREEN CARS @ 8:30 <br>Doors: 8:00 <br>Tickets: $13.50 advance <br>$15.00 @ the door <br>19+ <br>Tickets available at RT/SS <br>On sale: Friday, August 17, 2012 10:00AM "
"Daughter","Little Green Cars","The Drake Hotel","DAUGHTER @ 10:30 <br>CHOIR OF YOUNG BELIEVERS @ 9:30 <br>LITTLE GREEN CARS @ 8:30 <br>Doors: 8:00 <br>Tickets: $13.50 advance <br>$15.00 @ the door <br>19+ <br>Tickets available at RT/SS <br>On sale: Friday, August 17, 2012 10:00AM "
"The xx","TOPS","Massey Hall","THE XX @ 9:00 <br>TOPS @ 8:00 <br>Doors: 7:15 <br>Tickets: $59.50 advance <br>Door price TBD <br>All-Ages/Licensed <br>Tickets available at  <br>On sale: Thursday, September 27, 2012 10:00AM <br>$59.50 - $49.50 -$39.50 "
"Lento","Guns Of Brixton","Magasin 4","19:30 – Utopia:Banished (Industrial Rock) <br>20:25 – <a href=\"\"http://gunsofbrixton.bandcamp.com/\"\" rel=\"\"nofollow\"\">Guns of Brixton</a> (Indie/Post-Rock) <br>21:20 – <a href=\"\"http://www.myspace.com/lento\"\" rel=\"\"nofollow\"\">Lento</a> (Sludge/Post-Metal) <br>€8 "
"Lento","Utopia:Banished","Magasin 4","19:30 – Utopia:Banished (Industrial Rock) <br>20:25 – <a href=\"\"http://gunsofbrixton.bandcamp.com/\"\" rel=\"\"nofollow\"\">Guns of Brixton</a> (Indie/Post-Rock) <br>21:20 – <a href=\"\"http://www.myspace.com/lento\"\" rel=\"\"nofollow\"\">Lento</a> (Sludge/Post-Metal) <br>€8 "
"Explosions in the Sky","Blanck Mass","O2 Academy Brixton","7pm Doors <br>7:30pm / 8:00pm – BLANCK MASS <br>8:15pm / 9:00pm – LANTERNS ON THE LAKE <br>9:30pm / 11:00pm – EXPLOSIONS IN THE SKY <br>11pm Finish "
"Explosions in the Sky","Lanterns On The Lake","O2 Academy Brixton","7pm Doors <br>7:30pm / 8:00pm – BLANCK MASS <br>8:15pm / 9:00pm – LANTERNS ON THE LAKE <br>9:30pm / 11:00pm – EXPLOSIONS IN THE SKY <br>11pm Finish "
"Dead Girls","Knifecrime","Record Bar","Jan. 20th, 2012 <br>Time: 10:00pm <br>Day: Friday <br>Doors: 9:00pm <br>Ages: 21+ Ages <br>Price: $7 <br>10:00 pm Knifecrime <br>11:00 pm Dead Girls <br>12:00 am Bowinero "
"Dead Girls","Bowinero","Record Bar","Jan. 20th, 2012 <br>Time: 10:00pm <br>Day: Friday <br>Doors: 9:00pm <br>Ages: 21+ Ages <br>Price: $7 <br>10:00 pm Knifecrime <br>11:00 pm Dead Girls <br>12:00 am Bowinero "
"Evergreen Terrace","Stick To Your Guns","Alter Schlachthof Hollabrunn","<a href=\"\"http://www.last.fm/music/Evergreen+Terrace\"\" class=\"\"bbcode_artist\"\">Evergreen Terrace</a> <br><a href=\"\"http://www.last.fm/music/Stick+To+Your+Guns\"\" class=\"\"bbcode_artist\"\">Stick To Your Guns</a> "
"Casey Desmond","Phantom Power","Asbury Lanes","Casey Desmond (The Voice) <br>Stereo Telescope <br>WREATHS <br>Phantom Power  <br>ALL AGES <br>Doors open at 8pm <br>Bands start soon after "
"Casey Desmond","Wreaths","Asbury Lanes","Casey Desmond (The Voice) <br>Stereo Telescope <br>WREATHS <br>Phantom Power  <br>ALL AGES <br>Doors open at 8pm <br>Bands start soon after "
"Casey Desmond","Stereo Telescope","Asbury Lanes","Casey Desmond (The Voice) <br>Stereo Telescope <br>WREATHS <br>Phantom Power  <br>ALL AGES <br>Doors open at 8pm <br>Bands start soon after "
"Matragon","Goddard","Coltrane Restaurant & Music Bar - ul. Biskupia 4","Pierwszy wiosenny koncert akustycznego duetu 'Matragon & Goddard' w Jazz Clubie 'Coltrane' ... Gitarzyści formacji Twelve Moons zaprezentują jak zwykle wybuchową mieszankę kompozycji własnych oraz ogólnie dobrze znanych ...w tym hity takich wykonawców jak The Beatles, Led Zeppelin, David Bowie, Pink Floyd, Soundgarden ... a nawet Michael Jackson ... :) Wstęp - 10 zł. Początek - 20:30 ... "
"Heidenfest 2012","Wintersun","Klub Studio","Heidenfest 2012 zagości w Krakowie! <br>Po wyjątkowo udanej zeszłorocznej edycji wygląda na to, iż Heidenfest na stałe wejdzie do metalowego kalendarza koncertowego w Polsce. Folk metalowa trasa roku będzie miała jeden przystanek w Polsce – 28 października w krakowskim klubie „Studio”. <br>Headlinerem trasy jest WINTERSUN, którego wydana w 2004 roku płyta „Wintersun” została sprzedana w rekordowym dla tego gatunku muzyki nakładzie - ponad 100,000 kopii w Europie. Zespół cały czas pracuje nad nowym albumem, który ujrzy światło dzienne późnym latem tego roku. <br>Głównym supportem będzie doskonale znany KORPIKLAANI, który ma już na koncie niezapomniane występy w Polsce m. in. na Przystanku Woodstock. <br>Na deskach krakowskiego Studia zobaczymy również VARG, TROLLFEST oraz KRAMPUS. <br>Heidenfest 2012 <br>WINTERSUN <br>KORPIKLAANI <br>VARG <br>TROLLFEST <br>KRAMPUS <br>28.10.2012 – Kraków ”Studio” <br>Start 16:30, wejście od 16:00 (UWAGA wczesny początek koncertu!) <br>Krampus 16:30 - 17:00 <br>TrollfesT 17:15 - 17:55 <br>Varg 18:10 - 19:00 <br>Korpiklaani 19:20 - 20:20 <br>Wintersun 20:50 - 22:00 <br><a href=\"\"http://www.heidenfest.eu/ro/1028.jpg\"\" rel=\"\"nofollow\"\"> http://www.heidenfest.eu/ro/1028.jpg</a> <br>Ceny biletów: <br>95 zł – przedsprzedaż <br>110 zł – w dniu koncertu <br>Bilety kolekcjonerskie dostępne będą od 16 kwietnia w: <br>KRAKÓW: Metal Shop ul. Długa 13A, Carton Shop ul. Floriańska 36 <br>KATOWICE: Sklep All ul. Adama Mickiewicza 14 <br>ŁÓDŹ: Strefa Biletów ul. Piotrkowska 59 <br>WARSZAWA: TicketClub – Traffic Club ul. Bracka 25 <br>Bilety kolekcjonerskie będą również dostępne wysyłkowo na <a href=\"\"http://www.blackcomp.pl\"\" rel=\"\"nofollow\"\">www.blackcomp.pl</a> <br>Bilety systemowe Ticketpro trafią do sprzedaży na początku kwietnia. <br>Bilety dostępne pod tym linkiem: <br><a href=\"\"http://biletin.pl/event/25/789,heidenfest-wintersun-korpiklaani-and-goscie.html\"\" rel=\"\"nofollow\"\"> http://biletin.pl/event/25/789,heidenfest-wintersun-korpiklaani-and-goscie.html</a> "
"Heidenfest 2012","Korpiklaani","Klub Studio","Heidenfest 2012 zagości w Krakowie! <br>Po wyjątkowo udanej zeszłorocznej edycji wygląda na to, iż Heidenfest na stałe wejdzie do metalowego kalendarza koncertowego w Polsce. Folk metalowa trasa roku będzie miała jeden przystanek w Polsce – 28 października w krakowskim klubie „Studio”. <br>Headlinerem trasy jest WINTERSUN, którego wydana w 2004 roku płyta „Wintersun” została sprzedana w rekordowym dla tego gatunku muzyki nakładzie - ponad 100,000 kopii w Europie. Zespół cały czas pracuje nad nowym albumem, który ujrzy światło dzienne późnym latem tego roku. <br>Głównym supportem będzie doskonale znany KORPIKLAANI, który ma już na koncie niezapomniane występy w Polsce m. in. na Przystanku Woodstock. <br>Na deskach krakowskiego Studia zobaczymy również VARG, TROLLFEST oraz KRAMPUS. <br>Heidenfest 2012 <br>WINTERSUN <br>KORPIKLAANI <br>VARG <br>TROLLFEST <br>KRAMPUS <br>28.10.2012 – Kraków ”Studio” <br>Start 16:30, wejście od 16:00 (UWAGA wczesny początek koncertu!) <br>Krampus 16:30 - 17:00 <br>TrollfesT 17:15 - 17:55 <br>Varg 18:10 - 19:00 <br>Korpiklaani 19:20 - 20:20 <br>Wintersun 20:50 - 22:00 <br><a href=\"\"http://www.heidenfest.eu/ro/1028.jpg\"\" rel=\"\"nofollow\"\"> http://www.heidenfest.eu/ro/1028.jpg</a> <br>Ceny biletów: <br>95 zł – przedsprzedaż <br>110 zł – w dniu koncertu <br>Bilety kolekcjonerskie dostępne będą od 16 kwietnia w: <br>KRAKÓW: Metal Shop ul. Długa 13A, Carton Shop ul. Floriańska 36 <br>KATOWICE: Sklep All ul. Adama Mickiewicza 14 <br>ŁÓDŹ: Strefa Biletów ul. Piotrkowska 59 <br>WARSZAWA: TicketClub – Traffic Club ul. Bracka 25 <br>Bilety kolekcjonerskie będą również dostępne wysyłkowo na <a href=\"\"http://www.blackcomp.pl\"\" rel=\"\"nofollow\"\">www.blackcomp.pl</a> <br>Bilety systemowe Ticketpro trafią do sprzedaży na początku kwietnia. <br>Bilety dostępne pod tym linkiem: <br><a href=\"\"http://biletin.pl/event/25/789,heidenfest-wintersun-korpiklaani-and-goscie.html\"\" rel=\"\"nofollow\"\"> http://biletin.pl/event/25/789,heidenfest-wintersun-korpiklaani-and-goscie.html</a> "
"Heidenfest 2012","Varg","Klub Studio","Heidenfest 2012 zagości w Krakowie! <br>Po wyjątkowo udanej zeszłorocznej edycji wygląda na to, iż Heidenfest na stałe wejdzie do metalowego kalendarza koncertowego w Polsce. Folk metalowa trasa roku będzie miała jeden przystanek w Polsce – 28 października w krakowskim klubie „Studio”. <br>Headlinerem trasy jest WINTERSUN, którego wydana w 2004 roku płyta „Wintersun” została sprzedana w rekordowym dla tego gatunku muzyki nakładzie - ponad 100,000 kopii w Europie. Zespół cały czas pracuje nad nowym albumem, który ujrzy światło dzienne późnym latem tego roku. <br>Głównym supportem będzie doskonale znany KORPIKLAANI, który ma już na koncie niezapomniane występy w Polsce m. in. na Przystanku Woodstock. <br>Na deskach krakowskiego Studia zobaczymy również VARG, TROLLFEST oraz KRAMPUS. <br>Heidenfest 2012 <br>WINTERSUN <br>KORPIKLAANI <br>VARG <br>TROLLFEST <br>KRAMPUS <br>28.10.2012 – Kraków ”Studio” <br>Start 16:30, wejście od 16:00 (UWAGA wczesny początek koncertu!) <br>Krampus 16:30 - 17:00 <br>TrollfesT 17:15 - 17:55 <br>Varg 18:10 - 19:00 <br>Korpiklaani 19:20 - 20:20 <br>Wintersun 20:50 - 22:00 <br><a href=\"\"http://www.heidenfest.eu/ro/1028.jpg\"\" rel=\"\"nofollow\"\"> http://www.heidenfest.eu/ro/1028.jpg</a> <br>Ceny biletów: <br>95 zł – przedsprzedaż <br>110 zł – w dniu koncertu <br>Bilety kolekcjonerskie dostępne będą od 16 kwietnia w: <br>KRAKÓW: Metal Shop ul. Długa 13A, Carton Shop ul. Floriańska 36 <br>KATOWICE: Sklep All ul. Adama Mickiewicza 14 <br>ŁÓDŹ: Strefa Biletów ul. Piotrkowska 59 <br>WARSZAWA: TicketClub – Traffic Club ul. Bracka 25 <br>Bilety kolekcjonerskie będą również dostępne wysyłkowo na <a href=\"\"http://www.blackcomp.pl\"\" rel=\"\"nofollow\"\">www.blackcomp.pl</a> <br>Bilety systemowe Ticketpro trafią do sprzedaży na początku kwietnia. <br>Bilety dostępne pod tym linkiem: <br><a href=\"\"http://biletin.pl/event/25/789,heidenfest-wintersun-korpiklaani-and-goscie.html\"\" rel=\"\"nofollow\"\"> http://biletin.pl/event/25/789,heidenfest-wintersun-korpiklaani-and-goscie.html</a> "
